unix,date,symbol,open,high,low,close,Volume EUR,Volume BTC
1635811200000,2021-11-02 00:00:00,BTC/EUR,52514.0,55497.0,52304.0,54632.0,19612606.49605464,358.99484727
1635724800000,2021-11-01 00:00:00,BTC/EUR,53059.200495,54034.0,51528.254922,52499.0,22446632.37872849,427.56304651
1635638400000,2021-10-31 00:00:00,BTC/EUR,53556.0,53987.0,51903.0,53062.0,7377197.611698541,139.02976917
1635552000000,2021-10-30 00:00:00,BTC/EUR,53865.0,53934.0,52552.0,53520.328125,8016583.588827165,149.78577056
1635465600000,2021-10-29 00:00:00,BTC/EUR,51828.0,54563.0,51491.0,53863.0,24775895.86492668,459.97987236
1635379200000,2021-10-28 00:00:00,BTC/EUR,50383.0,53467.755395,49320.0,51841.917754,37404522.75032173,721.51117032
1635292800000,2021-10-27 00:00:00,BTC/EUR,51966.0,52953.0,49966.0,50390.0,20556022.2853319,407.93852521
1635206400000,2021-10-26 00:00:00,BTC/EUR,54363.0,54572.0,51552.0,51974.7055,19208393.992555335,369.57196405
1635120000000,2021-10-25 00:00:00,BTC/EUR,52271.0,54849.022992,52069.0,54348.0,23459034.3594306,431.64485095
1635033600000,2021-10-24 00:00:00,BTC/EUR,52620.0,52783.0,51116.0,52315.0,8031438.94391525,153.52076735
1634947200000,2021-10-23 00:00:00,BTC/EUR,52118.0,53030.0,51305.88202,52664.0,12384562.94848312,235.16183633
1634860800000,2021-10-22 00:00:00,BTC/EUR,53507.71545,54813.567816,51604.0,52126.0,34337861.94901738,658.74730363
1634774400000,2021-10-21 00:00:00,BTC/EUR,56634.0,57257.0,53131.0,53494.0,79717617.39635302,1490.21605033
1634688000000,2021-10-20 00:00:00,BTC/EUR,55254.0,57493.0,54562.269625,56636.0,36828432.1742028,650.2654173
1634601600000,2021-10-19 00:00:00,BTC/EUR,53385.0,55382.411595,52693.0,55230.0,37272037.092992105,674.85129627
1634515200000,2021-10-18 00:00:00,BTC/EUR,53027.710435,54113.65765,51629.0,53410.8943,31531000.444953416,590.34773445
1634428800000,2021-10-17 00:00:00,BTC/EUR,52476.0,53188.0,50911.0,53023.0,22407927.704878543,422.60769298
1634342400000,2021-10-16 00:00:00,BTC/EUR,53214.0,53739.0,51876.0,52476.0,17032464.03071352,324.57626402
1634256000000,2021-10-15 00:00:00,BTC/EUR,49472.0,54206.609796,49052.0,53202.35085,38235236.00404488,718.67568619
1634169600000,2021-10-14 00:00:00,BTC/EUR,49463.0,50451.0,49028.131545,49467.464853,16035139.631919052,324.15527417
1634083200000,2021-10-13 00:00:00,BTC/EUR,48550.54940534,49807.0,46985.5185,49474.0,15291856.92683754,309.08875221
1633996800000,2021-10-12 00:00:00,BTC/EUR,49745.0,49859.0,46694.0,48502.0,20817367.730720382,429.20637769
1633910400000,2021-10-11 00:00:00,BTC/EUR,47264.13905,50016.0,47063.0,49770.0,25076934.725157,503.8564341
1633824000000,2021-10-10 00:00:00,BTC/EUR,47499.0,48761.0,46750.0,47295.0,18833392.971846,398.2110788
1633737600000,2021-10-09 00:00:00,BTC/EUR,46611.076416,47912.11584,46373.0,47444.0,9099684.24891768,191.79842022
1633651200000,2021-10-08 00:00:00,BTC/EUR,46550.0,48495.16,46412.0,46589.478816,19456410.963261027,417.61383595
1633564800000,2021-10-07 00:00:00,BTC/EUR,47893.0,47900.0,46209.76000763,46546.0,17740604.51933112,381.14133372
1633478400000,2021-10-06 00:00:00,BTC/EUR,44416.0,48245.0,43669.0,47940.0,41555096.0027352,866.81468508
1633392000000,2021-10-05 00:00:00,BTC/EUR,42409.0,44782.0,42238.0,44431.0,28371590.670192152,638.55395265
1633305600000,2021-10-04 00:00:00,BTC/EUR,41532.60239,42594.0,40345.0,42377.4252,21171505.913094435,499.59396573
1633219200000,2021-10-03 00:00:00,BTC/EUR,41092.0,42426.08722978,40637.0,41557.0,13311850.75819811,320.32752023
1633132800000,2021-10-02 00:00:00,BTC/EUR,41530.789428,41694.0,40911.0,41093.0,9365965.08055975,227.92118075
1633046400000,2021-10-01 00:00:00,BTC/EUR,37864.0,41795.0,37417.0,41525.615004,26446624.350215495,636.87495893
1632960000000,2021-09-30 00:00:00,BTC/EUR,35814.676695,38094.0,35713.0,37800.21875,13995286.335563673,370.24352764
1632873600000,2021-09-29 00:00:00,BTC/EUR,35136.0,36534.0,34929.0,35819.0,11901218.33488413,332.25992727
1632787200000,2021-09-28 00:00:00,BTC/EUR,36066.0,36581.0,35024.0,35132.0,15386969.83980756,437.97591483
1632700800000,2021-09-27 00:00:00,BTC/EUR,36840.0,37833.22111656,36027.0,36066.02043,9414953.349457955,261.04774625
1632614400000,2021-09-26 00:00:00,BTC/EUR,36447.0,37511.0,34812.0,36840.5283,12951180.658658464,351.54709382
1632528000000,2021-09-25 00:00:00,BTC/EUR,36576.0,36677.0,35604.0,36433.0,6849734.57373251,188.00907347
1632441600000,2021-09-24 00:00:00,BTC/EUR,38236.0,38478.0,34741.0,36580.0,25526555.4674764,697.82819758
1632355200000,2021-09-23 00:00:00,BTC/EUR,37268.0,38322.0,36879.0,38237.0,15125719.02698861,395.57807953
1632268800000,2021-09-22 00:00:00,BTC/EUR,34760.0,37480.0,34640.0,37289.0,28659903.261299033,768.5886792700001
1632182400000,2021-09-21 00:00:00,BTC/EUR,36685.0,37177.0,33833.509956,34759.0,36606238.28358534,1053.14417226
1632096000000,2021-09-20 00:00:00,BTC/EUR,40310.0,40353.0,36305.0,36691.0,25107945.682166483,684.30802328
1632009600000,2021-09-19 00:00:00,BTC/EUR,41186.0,41250.0,39944.0,40237.0,6725595.49737813,167.14952649
1631923200000,2021-09-18 00:00:00,BTC/EUR,40337.0,41633.0,40139.0,41227.0,4638020.8607828,112.4995964
1631836800000,2021-09-17 00:00:00,BTC/EUR,40612.0,40925.0,39879.0,40336.0,8451170.49972432,209.51930037
1631750400000,2021-09-16 00:00:00,BTC/EUR,40742.0,41157.0,39989.0,40620.0,10112982.75324,248.965602
1631664000000,2021-09-15 00:00:00,BTC/EUR,39931.0,41001.0,39576.0,40756.0,11805655.44198164,289.66668569
1631577600000,2021-09-14 00:00:00,BTC/EUR,38076.0,40028.0,37857.9945,39956.0,10888347.11836144,272.50843724
1631491200000,2021-09-13 00:00:00,BTC/EUR,38972.0,39740.0,36833.0,38066.0,24131222.58567132,633.93113502
1631404800000,2021-09-12 00:00:00,BTC/EUR,38232.0,39338.0,37897.0,38973.0,8053246.20585969,206.63654853
1631318400000,2021-09-11 00:00:00,BTC/EUR,37982.0,38926.0,37877.0,38231.0,7679125.90242901,200.86123571
1631232000000,2021-09-10 00:00:00,BTC/EUR,39257.0,39800.0,37386.0,37984.20678,15040296.885010755,395.96185257
1631145600000,2021-09-09 00:00:00,BTC/EUR,38958.0,40062.0,38519.0,39227.0,11898327.63356176,303.31984688
1631059200000,2021-09-08 00:00:00,BTC/EUR,39613.77934955,39970.0,37620.0,38983.0,22704195.49569164,582.41273108
1630972800000,2021-09-07 00:00:00,BTC/EUR,44364.0,44510.382136,36445.0,39475.0,55870000.20586976,1415.32616101
1630886400000,2021-09-06 00:00:00,BTC/EUR,43564.0,44449.60409388,43032.0,44363.0,20428999.61275855,460.49635085
1630800000000,2021-09-05 00:00:00,BTC/EUR,41967.0,43785.2745,41630.0,43563.0,11074047.3646881,254.2076387
1630713600000,2021-09-04 00:00:00,BTC/EUR,42100.0,42532.0,41572.0,41990.0,2959827.9364121,70.48887679
1630627200000,2021-09-03 00:00:00,BTC/EUR,41491.0,43020.0,40687.0,42121.0,21212478.06942381,503.60813061
1630540800000,2021-09-02 00:00:00,BTC/EUR,41225.0,42510.0,41060.0,41492.0,11315153.70189644,272.70687607
1630454400000,2021-09-01 00:00:00,BTC/EUR,39912.0,41483.0,39474.0,41234.0,17893758.347279422,433.95640363
1630368000000,2021-08-31 00:00:00,BTC/EUR,39838.0,40805.0,39594.0,39913.0,12508200.44424926,313.38662702
1630281600000,2021-08-30 00:00:00,BTC/EUR,41354.0,41466.0,39755.0,39871.998641,10188095.571590474,255.52006217
1630195200000,2021-08-29 00:00:00,BTC/EUR,41469.0,42092.0,40491.0,41361.993475,9070809.683144558,219.30301035
1630108800000,2021-08-28 00:00:00,BTC/EUR,41614.0,41804.0,41021.0,41468.0,5854300.057001481,141.17633011
1630022400000,2021-08-27 00:00:00,BTC/EUR,39870.0,41677.0,39448.0,41613.0,22290860.49137376,535.67059552
1629936000000,2021-08-26 00:00:00,BTC/EUR,41619.0,41967.0,39349.0,39834.0,19826871.648562618,497.73740143
1629849600000,2021-08-25 00:00:00,BTC/EUR,40580.0,41882.238,40109.0,41613.0,15868709.329799041,381.34019008
1629763200000,2021-08-24 00:00:00,BTC/EUR,42144.0,42479.0,40457.0,40596.01743,13178972.562569866,324.63708011
1629676800000,2021-08-23 00:00:00,BTC/EUR,42115.0,43129.0,41755.0,42167.0,16506346.46427746,391.45176238
1629590400000,2021-08-22 00:00:00,BTC/EUR,41755.0,42317.0,41101.0,42116.0,9332741.5813438,221.59610555
1629504000000,2021-08-21 00:00:00,BTC/EUR,42165.0,42564.32018309,41224.0,41745.0,9543537.7644453,228.61510994
1629417600000,2021-08-20 00:00:00,BTC/EUR,40061.0,42220.0,39984.29521025,42161.0,29914109.8258961,709.5208801
1629331200000,2021-08-19 00:00:00,BTC/EUR,38237.0,40298.0,37671.0,40060.0,15461837.5757346,385.96698891
1629244800000,2021-08-18 00:00:00,BTC/EUR,38157.0,39302.0,37792.0,38201.0,13193521.64933876,345.37110676
1629158400000,2021-08-17 00:00:00,BTC/EUR,38994.0,40074.0,37944.0,38153.542692,14371501.142641608,376.67540492
1629072000000,2021-08-16 00:00:00,BTC/EUR,39878.0,40742.0,38792.0,39103.0,15086382.84065141,385.81139147
1628985600000,2021-08-15 00:00:00,BTC/EUR,39945.0,40155.0,38547.0,39907.120202,7679799.347855789,192.44183266
1628899200000,2021-08-14 00:00:00,BTC/EUR,40558.0,40809.0,38940.0,39891.0,10122640.839787109,253.75751021
1628812800000,2021-08-13 00:00:00,BTC/EUR,37870.96227,40666.0,37724.0,40550.160015,16219194.324285148,399.97855294
1628726400000,2021-08-12 00:00:00,BTC/EUR,38769.10461891,39341.0,37292.0,37869.258098,12064226.195488973,318.57572082
1628640000000,2021-08-11 00:00:00,BTC/EUR,38915.0,39811.0,38676.0,38770.0,10348023.0246927,266.90799651
1628553600000,2021-08-10 00:00:00,BTC/EUR,39426.0,39782.0,38084.0,38885.488776,17583064.289845362,452.17547325
1628467200000,2021-08-09 00:00:00,BTC/EUR,37284.0,39547.0,36414.0,39511.0,24792160.04966337,627.47488167
1628380800000,2021-08-08 00:00:00,BTC/EUR,37872.797762,38468.7445,36810.9754,37260.0632724,17358808.56295023,465.88242312
1628294400000,2021-08-07 00:00:00,BTC/EUR,36431.0,37999.0,36029.0,37888.950384,21451016.79164042,566.15494951
1628208000000,2021-08-06 00:00:00,BTC/EUR,34601.0,36890.0,33751.2105,36430.0,15614501.480800701,428.61656549
1628121600000,2021-08-05 00:00:00,BTC/EUR,33573.0,34938.0,31506.0,34530.0,15887912.0167902,460.11908534
1628035200000,2021-08-04 00:00:00,BTC/EUR,32234.0,33762.0,31677.9484,33556.0,12610988.24569568,375.81917528
1627948800000,2021-08-03 00:00:00,BTC/EUR,32973.0,33503.0,31701.0,32136.0,11029432.041036239,343.21110409
1627862400000,2021-08-02 00:00:00,BTC/EUR,33600.0,34040.0,32611.135515,32974.0,10033865.13806434,304.29626791
1627776000000,2021-08-01 00:00:00,BTC/EUR,34919.0,35840.0,33289.0,33600.0,13280614.082736,395.25637151
1627689600000,2021-07-31 00:00:00,BTC/EUR,35560.0,35726.0,34593.0,34887.0,8420253.71491995,241.35791885
1627603200000,2021-07-30 00:00:00,BTC/EUR,33666.993264,35643.0,32215.0,35529.0,17946734.478471242,505.12917556
1627516800000,2021-07-29 00:00:00,BTC/EUR,33783.0,34214.0,33130.0,33662.0,10102836.9938625,300.12586875
1627430400000,2021-07-28 00:00:00,BTC/EUR,33417.0,34655.0,32854.0,33782.0,19825420.153421257,586.86342293
1627344000000,2021-07-27 00:00:00,BTC/EUR,31567.0,33490.0,30847.0,33471.01890053,14167699.046668556,423.28257436
1627257600000,2021-07-26 00:00:00,BTC/EUR,30091.0,34392.0,29926.945433,31568.0,27760149.21282256,879.37624217
1627171200000,2021-07-25 00:00:00,BTC/EUR,29123.0,30108.0,28787.0,30090.0,3547482.413394,117.8957266
1627084800000,2021-07-24 00:00:00,BTC/EUR,28586.0,29331.0,28393.0,29117.0,5232437.884150949,179.70388035
1626998400000,2021-07-23 00:00:00,BTC/EUR,27449.0,28585.0,27220.0,28585.0,6385189.41728455,223.37552623
1626912000000,2021-07-22 00:00:00,BTC/EUR,27266.0,27702.0,26897.0,27480.0,8462422.3680804,307.94841223
1626825600000,2021-07-21 00:00:00,BTC/EUR,25290.0,27848.0,25071.0,27265.0,10400843.5049652,381.47234568
1626739200000,2021-07-20 00:00:00,BTC/EUR,26170.0,26347.0,24869.0,25319.0,9276553.28751424,366.38703296
1626652800000,2021-07-19 00:00:00,BTC/EUR,26954.0,27041.0,25822.44334809,26140.0,10202370.975006001,390.2972829
1626566400000,2021-07-18 00:00:00,BTC/EUR,26727.0,27487.0,26354.0,26942.35752,9985768.345752776,370.63454222
1626480000000,2021-07-17 00:00:00,BTC/EUR,26620.0,27106.0,26438.0,26730.0,8090930.2431573,302.69099301
1626393600000,2021-07-16 00:00:00,BTC/EUR,27004.0,27325.0,26304.0,26621.0,5562515.42660247,208.95215907
1626307200000,2021-07-15 00:00:00,BTC/EUR,27727.0,28050.0,26389.0,26976.0,7665616.20292896,284.16430171
1626220800000,2021-07-14 00:00:00,BTC/EUR,27798.0,27995.0,26806.0,27733.0,6554997.84307994,236.36093618
1626134400000,2021-07-13 00:00:00,BTC/EUR,27884.0,28160.0,27340.0,27797.0,7094590.25979858,255.22863114
1626048000000,2021-07-12 00:00:00,BTC/EUR,28869.0,29206.0,27488.0,27885.0,8027187.48754065,287.86758069
1625961600000,2021-07-11 00:00:00,BTC/EUR,28239.0,29128.0,28051.0,28829.0,2337810.95281426,81.09233594
1625875200000,2021-07-10 00:00:00,BTC/EUR,28430.45879,28830.497046,27795.0,28199.0,7101613.80355081,251.83920719
1625788800000,2021-07-09 00:00:00,BTC/EUR,27681.0,28676.0,27226.0,28423.72351,13883378.543670058,488.44334342
1625702400000,2021-07-08 00:00:00,BTC/EUR,28699.0,28777.964666,27080.0,27747.0,21401600.74769736,771.31224088
1625616000000,2021-07-07 00:00:00,BTC/EUR,28973.0,29680.0,28665.0,28665.915036,5302500.399680504,184.97579418
1625529600000,2021-07-06 00:00:00,BTC/EUR,28365.0,29701.72842,28346.0,28967.0,12376713.9698645,427.2694435
1625443200000,2021-07-05 00:00:00,BTC/EUR,29741.0,29741.0,27914.0,28386.0,11521361.19235806,405.88181471
1625356800000,2021-07-04 00:00:00,BTC/EUR,29237.0,30299.0,28973.0,29755.0,6161060.601357751,207.05967405
1625270400000,2021-07-03 00:00:00,BTC/EUR,28532.0,29454.0,28108.0,29234.0,4786401.61847224,163.72722236
1625184000000,2021-07-02 00:00:00,BTC/EUR,28301.0,28689.0,27602.86556033,28514.0,12125974.94668012,425.26390358
1625097600000,2021-07-01 00:00:00,BTC/EUR,29552.0,29577.0,27620.0,28327.0,12063768.88008279,425.87527377
1625011200000,2021-06-30 00:00:00,BTC/EUR,30155.0,30337.0,29030.0,29555.0,4657446.68904175,157.58574485
1624924800000,2021-06-29 00:00:00,BTC/EUR,28921.0,30755.0,28726.0,30129.0,11470075.620617129,380.69884897
1624838400000,2021-06-28 00:00:00,BTC/EUR,29104.0,29584.0,28468.0,28920.0,13777109.6066712,476.38691586
1624752000000,2021-06-27 00:00:00,BTC/EUR,27119.0,29140.0,26866.0,29103.0,23882952.75951453,820.63542451
1624665600000,2021-06-26 00:00:00,BTC/EUR,26460.0,27363.0,25306.43577,27105.0,23734693.501197897,875.65738798
1624579200000,2021-06-25 00:00:00,BTC/EUR,29075.0,29718.0,26190.0,26466.0,25944591.01981296,980.29891256
1624492800000,2021-06-24 00:00:00,BTC/EUR,28251.0,29581.0,27123.0,29040.0,11425753.6541016,393.44881729
1624406400000,2021-06-23 00:00:00,BTC/EUR,27279.0,29101.0,26627.0,28250.0,22364611.075492498,791.66764869
1624320000000,2021-06-22 00:00:00,BTC/EUR,26613.0,28011.0,24579.325035,27278.0,59170887.51594369,2169.17983415
1624233600000,2021-06-21 00:00:00,BTC/EUR,30024.36696,30181.0,26320.0,26691.0,46833968.84939682,1754.67269302
1624147200000,2021-06-20 00:00:00,BTC/EUR,29980.0,30553.0,28161.0,30015.0,23483529.43767045,782.39311803
1624060800000,2021-06-19 00:00:00,BTC/EUR,30216.0,30719.754867,29348.0,29980.0,14127113.620847,471.21793265
1623974400000,2021-06-18 00:00:00,BTC/EUR,31955.470126,32069.0,29587.0,30215.0,21127064.2114384,699.22436576
1623888000000,2021-06-17 00:00:00,BTC/EUR,31924.0,33081.0,31411.0,31955.0,10940385.719155202,342.36850944
1623801600000,2021-06-16 00:00:00,BTC/EUR,33089.0,33359.706015,31707.0,31972.0,19749483.9508022,617.71187135
1623715200000,2021-06-15 00:00:00,BTC/EUR,33372.0,34042.0,32527.0,33098.0,12990221.66294034,392.47754133
1623628800000,2021-06-14 00:00:00,BTC/EUR,32212.0,33807.0657,32017.0,33410.0,21734743.2602131,650.54604191
1623542400000,2021-06-13 00:00:00,BTC/EUR,29390.0,32527.0,28739.883835,32215.0,16437567.744713001,510.2457782
1623456000000,2021-06-12 00:00:00,BTC/EUR,30829.0,30936.0,28498.57608,29311.0,15427314.390367068,526.33190237
1623369600000,2021-06-11 00:00:00,BTC/EUR,30155.0,30998.46375,29497.0,30836.0,15138659.97329348,490.94110693
1623283200000,2021-06-10 00:00:00,BTC/EUR,30687.0,31514.0,29419.405664,30100.0,23532073.66874,781.7964674
1623196800000,2021-06-09 00:00:00,BTC/EUR,27460.0,30793.0,26657.0,30686.0,45575772.5685503,1485.23015605
1623110400000,2021-06-08 00:00:00,BTC/EUR,27529.0,27932.0,25518.8343,27441.0,27231686.80083954,992.37224594
1623024000000,2021-06-07 00:00:00,BTC/EUR,29402.0,30246.0,27346.0,27542.0,15218474.883236399,552.5551842
1622937600000,2021-06-06 00:00:00,BTC/EUR,29204.0,29979.0,28953.0,29403.146421,9199136.933300935,312.86233118
1622851200000,2021-06-05 00:00:00,BTC/EUR,30282.0,31170.0,28622.0,29207.0,13927214.44491034,476.84508662
1622764800000,2021-06-04 00:00:00,BTC/EUR,32334.0,32374.0,29375.0,30296.0,16393925.445190161,541.12508071
1622678400000,2021-06-03 00:00:00,BTC/EUR,30763.0,32367.0,30454.0,32333.0,11110051.91249821,343.61339537
1622592000000,2021-06-02 00:00:00,BTC/EUR,30016.667135,31294.0,29400.0,30764.0,10178369.9844362,330.85326955
1622505600000,2021-06-01 00:00:00,BTC/EUR,30473.0,30977.0,29173.0,30016.0,13703660.52149248,456.54519328
1622419200000,2021-05-31 00:00:00,BTC/EUR,29199.0132,30687.0,28002.0,30474.0,17411696.14663152,571.36234648
1622332800000,2021-05-30 00:00:00,BTC/EUR,28345.999053,29869.0,27367.34215052,29227.0,12431105.413408,425.329504
1622246400000,2021-05-29 00:00:00,BTC/EUR,29268.0,30654.0,27572.0,28362.0,28228066.55481534,995.27771507
1622160000000,2021-05-28 00:00:00,BTC/EUR,31608.0,31903.0,28478.0,29248.0,32370787.419432964,1106.76926352
1622073600000,2021-05-27 00:00:00,BTC/EUR,32210.0,33242.0,30548.44913,31607.0,16453038.39680568,520.55046024
1621987200000,2021-05-26 00:00:00,BTC/EUR,31354.0,33394.0,30897.0,32224.0,23035681.922880642,714.86103286
1621900800000,2021-05-25 00:00:00,BTC/EUR,31790.0,32597.0,29756.0,31351.0,19795634.28602867,631.41954917
1621814400000,2021-05-24 00:00:00,BTC/EUR,28522.0,32717.0,28327.0,31810.0,32724918.0140829,1028.76196209
1621728000000,2021-05-23 00:00:00,BTC/EUR,30834.0,31510.0,25637.76882,28521.0,69149835.92027646,2424.52354126
1621641600000,2021-05-22 00:00:00,BTC/EUR,30692.0,31973.0,29039.0,30833.0,45996306.60998043,1491.78823371
1621555200000,2021-05-21 00:00:00,BTC/EUR,33179.0,34570.0,27556.0,30699.0,71452057.21887761,2327.50438838
1621468800000,2021-05-20 00:00:00,BTC/EUR,30191.0,34671.8295,28727.0,33199.0,107204716.16508448,3229.15497952
1621382400000,2021-05-19 00:00:00,BTC/EUR,35091.0,35663.0,24262.0,30163.0,182374414.82889146,6046.29562142
1621296000000,2021-05-18 00:00:00,BTC/EUR,35821.0,37626.0,34619.0,35122.0,41365013.06482968,1177.75220844
1621209600000,2021-05-17 00:00:00,BTC/EUR,38359.0,38513.0,34655.0,35790.0,140527882.708962,3926.4566278
1621123200000,2021-05-16 00:00:00,BTC/EUR,38576.0,41059.0,36246.187064,38340.0,69570010.9778796,1814.55427694
1621036800000,2021-05-15 00:00:00,BTC/EUR,41108.0,41772.0,38404.0,38550.0,34956435.573537,906.78172694
1620950400000,2021-05-14 00:00:00,BTC/EUR,41162.0,42438.624808,40418.0,41102.0,22840690.84627148,555.70752874
1620864000000,2021-05-13 00:00:00,BTC/EUR,41039.0,42435.0,38590.0,41228.0,67152474.0763184,1628.8074628
1620777600000,2021-05-12 00:00:00,BTC/EUR,46710.0,47867.0,40273.0,41039.0,56737754.4603342,1382.5325778
1620691200000,2021-05-11 00:00:00,BTC/EUR,45989.0,46821.0,44581.0,46689.0,33990596.876608536,728.02152277
1620604800000,2021-05-10 00:00:00,BTC/EUR,47882.64283122,49031.0,44348.0,46008.5313306,44542984.10541712,968.14618544
1620518400000,2021-05-09 00:00:00,BTC/EUR,48427.0,48701.0,46249.99217931,47866.75182028,23242236.9638018,485.56118976
1620432000000,2021-05-08 00:00:00,BTC/EUR,47145.0,48876.75824478,46813.0,48431.0,37679918.47369074,778.01239854
1620345600000,2021-05-07 00:00:00,BTC/EUR,46790.0,48286.43959706,45824.62164876,47147.0,46038543.111468874,976.48934421
1620259200000,2021-05-06 00:00:00,BTC/EUR,47886.11492629,48425.0,45850.0,46789.0,40824534.38626781,872.52419129
1620172800000,2021-05-05 00:00:00,BTC/EUR,44314.0,48248.0,44079.0,47853.63564834,21775782.426052332,455.0496975
1620086400000,2021-05-04 00:00:00,BTC/EUR,47350.0,47360.0,44168.0,44315.0,41906551.9799048,945.65162992
1620000000000,2021-05-03 00:00:00,BTC/EUR,47044.0,48915.0,46826.0,47351.0,26204664.251633193,553.41311169
1619913600000,2021-05-02 00:00:00,BTC/EUR,48078.0,48169.0,46631.0,47053.0,14768998.55822706,313.88006202
1619827200000,2021-05-01 00:00:00,BTC/EUR,47939.0,48524.0,47422.0,48065.0,18036762.17193085,375.25771708999997
1619740800000,2021-04-30 00:00:00,BTC/EUR,44187.0,48083.50972648,43773.0,47940.0,33950969.7233022,708.19711563
1619654400000,2021-04-29 00:00:00,BTC/EUR,45204.0,45507.0,43188.60772642,44180.26183656,24073667.674879476,544.89644638
1619568000000,2021-04-28 00:00:00,BTC/EUR,45526.0,46517.4755779,44587.0,45203.0,31572758.49448513,698.46599771
1619481600000,2021-04-27 00:00:00,BTC/EUR,44745.0,45851.0,44152.0,45531.0,28016915.31815283,615.33713993
1619395200000,2021-04-26 00:00:00,BTC/EUR,40629.0,44999.0,40379.0,44746.0,44803055.76241768,1001.27510308
1619308800000,2021-04-25 00:00:00,BTC/EUR,41492.0,41886.03105036,38950.0,40628.0,21610232.505935643,531.90490563
1619222400000,2021-04-24 00:00:00,BTC/EUR,42268.88923378,42320.0,40384.0,41442.0,17298464.29428816,417.41383848
1619136000000,2021-04-23 00:00:00,BTC/EUR,43068.0,43389.0,39459.0,42268.0,66876498.5517884,1582.2016313
1619049600000,2021-04-22 00:00:00,BTC/EUR,44675.0,46073.0,42087.0,43062.0,49830441.52183044,1157.17898662
1618963200000,2021-04-21 00:00:00,BTC/EUR,46925.0,47183.0,44539.0,44676.0,17172805.36806972,384.38547247
1618876800000,2021-04-20 00:00:00,BTC/EUR,46245.0,47456.0,44191.0,46928.0,32548147.72790784,693.57628128
1618790400000,2021-04-19 00:00:00,BTC/EUR,46899.0,47923.0,45107.0,46185.0,32076007.087242153,694.51135839
1618704000000,2021-04-18 00:00:00,BTC/EUR,50179.0,50308.0,42176.0,46933.0,100936751.78575842,2150.65629271
1618617600000,2021-04-17 00:00:00,BTC/EUR,51244.0,52120.0,49794.0,50015.0,23678587.967956603,473.42973044
1618531200000,2021-04-16 00:00:00,BTC/EUR,52861.0,53079.03600063,50051.0,51277.0,48186251.96405632,939.72447616
1618444800000,2021-04-15 00:00:00,BTC/EUR,52532.08970058,53338.0,51820.0,52801.0,25119857.0324177,475.7458577
1618358400000,2021-04-14 00:00:00,BTC/EUR,53160.77062516,54172.0,51200.0,52502.0,43190816.40883146,822.65087823
1618272000000,2021-04-13 00:00:00,BTC/EUR,50255.85039927,53402.54752017,50248.93702331,53144.0,56166101.867577516,1056.86628533
1618185600000,2021-04-12 00:00:00,BTC/EUR,50484.0,51643.0,49957.99919358,50262.00107621,21545730.060203824,428.66836972
1618099200000,2021-04-11 00:00:00,BTC/EUR,50268.85013917,51023.0,49836.0,50444.64934969,18965515.688356575,375.9668455
1618012800000,2021-04-10 00:00:00,BTC/EUR,48853.0,51464.0,48653.0,50268.0,39564585.51674808,787.07299906
1617926400000,2021-04-09 00:00:00,BTC/EUR,48758.0,49508.0,48432.634174,48852.0,14504844.22335972,296.91403061
1617840000000,2021-04-08 00:00:00,BTC/EUR,47116.0,48813.01379088,46923.0,48756.0,18014395.120450318,369.48057922
1617753600000,2021-04-07 00:00:00,BTC/EUR,48850.0,49384.0,46805.0,47138.0,30102023.76535354,638.59357133
1617667200000,2021-04-06 00:00:00,BTC/EUR,50071.0,50355.0,48462.0,48834.0,16968339.72681336,347.46979004
1617580800000,2021-04-05 00:00:00,BTC/EUR,49533.0,50207.16539979,48373.0,50070.0,22748970.643254,454.3433322
1617494400000,2021-04-04 00:00:00,BTC/EUR,48462.0,49730.0,48048.0,49501.0,19108259.34218292,386.01764292
1617408000000,2021-04-03 00:00:00,BTC/EUR,50133.07342601,50888.0,48364.0,48462.08233237,35186232.60482281,726.0569689
1617321600000,2021-04-02 00:00:00,BTC/EUR,49926.0,51127.0,49547.0,50164.53467394,19738453.308563195,393.47426298
1617235200000,2021-04-01 00:00:00,BTC/EUR,50107.0,50648.0,49248.13047876,49863.0,16888812.810078,338.704306
1617148800000,2021-03-31 00:00:00,BTC/EUR,50187.0,51099.0,48442.0,50035.0,23589356.157110948,471.45710317
1617062400000,2021-03-30 00:00:00,BTC/EUR,49003.0,50700.0,48554.0,50192.0,31177558.72380656,621.16589743
1616976000000,2021-03-29 00:00:00,BTC/EUR,47363.0,49659.0,46539.0,49006.49344536,35587884.641695306,726.18712623
1616889600000,2021-03-28 00:00:00,BTC/EUR,47263.0,47874.0,46461.0,47307.0,12415127.787217349,262.43743605
1616803200000,2021-03-27 00:00:00,BTC/EUR,46631.0,47913.0,45677.0,47263.0,21714465.52647661,459.43900147
1616716800000,2021-03-26 00:00:00,BTC/EUR,43609.0,46633.0,43561.0,46627.0,32073286.695179034,687.8694038900001
1616630400000,2021-03-25 00:00:00,BTC/EUR,44291.72755495,44961.0,42659.0,43637.0,45325325.41727146,1038.69022658
1616544000000,2021-03-24 00:00:00,BTC/EUR,45896.0,48397.0,43614.0,44292.0,63120072.55568088,1425.08969014
1616457600000,2021-03-23 00:00:00,BTC/EUR,45319.0,47092.0,44296.0,45904.0,37657890.72182832,820.36185783
